# Title : Bio-Trajectory directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all bio-trajectory files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.2
# Date of update : 20201217135725
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,latitude_max,latitude_min,longitude_max,longitude_min,profiler_type,institution,parameters,date_update
coriolis/6900532/6900532_BRtraj.nc,,,,,846,IF,PRES TPHASE_DOXY TEMP_DOXY DOXY,20201127161702
coriolis/6900627/6900627_BRtraj.nc,,,,,841,IF,PRES MOLAR_DOXY DOXY,20201125110533
coriolis/6900628/6900628_BRtraj.nc,,,,,841,IF,PRES MOLAR_DOXY DOXY,20201125111057
coriolis/6900629/6900629_BRtraj.nc,,,,,841,IF,PRES MOLAR_DOXY DOXY,20201125111557
coriolis/6900630/6900630_BRtraj.nc,,,,,841,IF,PRES MOLAR_DOXY DOXY,20201125112127
coriolis/6900642/6900642_BRtraj.nc,,,,,841,IF,PRES MOLAR_DOXY DOXY,20200730102645
coriolis/6900643/6900643_BRtraj.nc,,,,,841,IF,PRES MOLAR_DOXY DOXY,20201211081616
coriolis/6900760/6900760_BRtraj.nc,,,,,846,IF,PRES FREQUENCY_DOXY DOXY,20201130232814
coriolis/6900764/6900764_BRtraj.nc,,,,,846,IF,PRES FREQUENCY_DOXY DOXY,20201125112522
coriolis/6900784/6900784_BRtraj.nc,,,,,846,IF,PRES FREQUENCY_DOXY DOXY,20201125112813
coriolis/6900785/6900785_BRtraj.nc,,,,,846,IF,PRES FREQUENCY_DOXY DOXY,20201130233040
coriolis/6900796/6900796_BRtraj.nc,,,,,846,IF,PRES FLUORESCENCE_CHLA BETA_BACKSCATTERING700 TEMP_CPU_CHLA CHLA FREQUENCY_DOXY DOXY BBP700,20201127162340
coriolis/6900797/6900797_BRtraj.nc,,,,,846,IF,PRES FLUORESCENCE_CHLA BETA_BACKSCATTERING700 TEMP_CPU_CHLA CHLA FREQUENCY_DOXY DOXY BBP700,20201127162512
coriolis/6900798/6900798_BRtraj.nc,,,,,846,IF,PRES FLUORESCENCE_CHLA BETA_BACKSCATTERING700 TEMP_CPU_CHLA CHLA FREQUENCY_DOXY DOXY BBP700,20201127164407
coriolis/6900799/6900799_BRtraj.nc,,,,,846,IF,PRES FLUORESCENCE_CHLA BETA_BACKSCATTERING700 TEMP_CPU_CHLA CHLA FREQUENCY_DOXY DOXY BBP700,20201127165205
coriolis/6900804/6900804_BRtraj.nc,,,,,846,IF,PRES BPHASE_DOXY TEMP_DOXY DOXY PPOX_DOXY,20201125113250
coriolis/6900807/6900807_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20200702012013
coriolis/6900868/6900868_BRtraj.nc,,,,,846,IF,PRES BPHASE_DOXY TEMP_DOXY DOXY PPOX_DOXY,20201125113530
coriolis/6900869/6900869_BRtraj.nc,,,,,846,IF,PRES BPHASE_DOXY TEMP_DOXY DOXY PPOX_DOXY,20201125113912
coriolis/6900870/6900870_BRtraj.nc,,,,,846,IF,PRES BPHASE_DOXY TEMP_DOXY DOXY PPOX_DOXY,20201125114513
coriolis/6900871/6900871_BRtraj.nc,,,,,846,IF,PRES BPHASE_DOXY TEMP_DOXY DOXY PPOX_DOXY,20201125115023
coriolis/6900872/6900872_BRtraj.nc,,,,,846,IF,PRES BPHASE_DOXY TEMP_DOXY DOXY PPOX_DOXY,20201125115427
coriolis/6900873/6900873_BRtraj.nc,,,,,846,IF,PRES BPHASE_DOXY TEMP_DOXY DOXY PPOX_DOXY,20201125115815
coriolis/6900874/6900874_BRtraj.nc,,,,,846,IF,PRES BPHASE_DOXY TEMP_DOXY DOXY PPOX_DOXY,20201125120226
coriolis/6900875/6900875_BRtraj.nc,,,,,846,IF,PRES BPHASE_DOXY TEMP_DOXY DOXY PPOX_DOXY,20201125120611
coriolis/6900876/6900876_BRtraj.nc,,,,,846,IF,PRES FREQUENCY_DOXY DOXY FLUORESCENCE_CHLA TEMP_CPU_CHLA CHLA BETA_BACKSCATTERING700 BBP700,20201130201035
coriolis/6900877/6900877_BRtraj.nc,,,,,846,IF,PRES FREQUENCY_DOXY DOXY FLUORESCENCE_CHLA TEMP_CPU_CHLA CHLA BETA_BACKSCATTERING700 BBP700,20201130201759
coriolis/6900889/6900889_BRtraj.nc,,,,,863,IF,PRES TPHASE_DOXY TEMP_DOXY RPHASE_DOXY PPOX_DOXY PHASE_DELAY_DOXY2 TEMP_DOXY2 DOXY DOXY2,20201123204230
coriolis/6900890/6900890_BRtraj.nc,,,,,863,IF,PRES TPHASE_DOXY TEMP_DOXY RPHASE_DOXY PPOX_DOXY PHASE_DELAY_DOXY2 TEMP_DOXY2 DOXY DOXY2,20201123210419
coriolis/6900891/6900891_BRtraj.nc,,,,,863,IF,PRES TPHASE_DOXY TEMP_DOXY RPHASE_DOXY PPOX_DOXY PHASE_DELAY_DOXY2 TEMP_DOXY2 DOXY DOXY2,20200929133412
coriolis/6900896/6900896_BRtraj.nc,,,,,841,IF,PRES MOLAR_DOXY DOXY,20201119142458
coriolis/6900944/6900944_BRtraj.nc,,,,,841,IF,PRES MOLAR_DOXY DOXY,20200615092339
coriolis/6900953/6900953_BRtraj.nc,,,,,841,IF,PRES MOLAR_DOXY DOXY,20201125121001
coriolis/6900954/6900954_BRtraj.nc,,,,,841,IF,PRES MOLAR_DOXY DOXY,20201125121625
coriolis/6901004/6901004_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CP660 FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM TEMP_NITRATE TEMP_SPECTROPHOTOMETER_NITRATE HUMIDITY_NITRATE UV_INTENSITY_DARK_NITRATE FIT_ERROR_NITRATE UV_INTENSITY_NITRATE NITRATE,20200702044911
coriolis/6901021/6901021_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20181119131934
coriolis/6901022/6901022_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20181119132633
coriolis/6901023/6901023_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20181119133305
coriolis/6901024/6901024_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20181119133542
coriolis/6901025/6901025_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20181119134220
coriolis/6901026/6901026_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20181119134814
coriolis/6901027/6901027_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20181119135443
coriolis/6901028/6901028_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20181119135610
coriolis/6901029/6901029_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20181119135850
coriolis/6901030/6901030_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20181119140547
coriolis/6901032/6901032_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM TEMP_NITRATE TEMP_SPECTROPHOTOMETER_NITRATE HUMIDITY_NITRATE UV_INTENSITY_DARK_NITRATE FIT_ERROR_NITRATE UV_INTENSITY_NITRATE NITRATE,20200703191753
coriolis/6901235/6901235_BRtraj.nc,,,,,846,IF,PRES TPHASE_DOXY RPHASE_DOXY TEMP_DOXY DOXY PPOX_DOXY,20201130204728
coriolis/6901437/6901437_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM TEMP_NITRATE TEMP_SPECTROPHOTOMETER_NITRATE HUMIDITY_NITRATE UV_INTENSITY_DARK_NITRATE FIT_ERROR_NITRATE UV_INTENSITY_NITRATE NITRATE PPOX_DOXY,20200701104343
coriolis/6901439/6901439_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM PPOX_DOXY,20201127205642
coriolis/6901440/6901440_BRtraj.nc,,,,,836,IF,PRES CP660 C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM TEMP_NITRATE TEMP_SPECTROPHOTOMETER_NITRATE HUMIDITY_NITRATE UV_INTENSITY_DARK_NITRATE FIT_ERROR_NITRATE UV_INTENSITY_NITRATE NITRATE,20201127210119
coriolis/6901457/6901457_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20200127164106
coriolis/6901458/6901458_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20201125122154
coriolis/6901459/6901459_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20181119141833
coriolis/6901460/6901460_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20190927124833
coriolis/6901461/6901461_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20201125122727
coriolis/6901462/6901462_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20181119142927
coriolis/6901463/6901463_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20201202143300
coriolis/6901464/6901464_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20201202143558
coriolis/6901465/6901465_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20181128134755
coriolis/6901466/6901466_BRtraj.nc,,,,,841,IF,PRES TPHASE_DOXY DOXY,20181119144449
coriolis/6901467/6901467_BRtraj.nc,,,,,841,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY,20181122161745
coriolis/6901468/6901468_BRtraj.nc,,,,,838,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY,20201202120050
coriolis/6901470/6901470_BRtraj.nc,,,,,841,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY,20181122162523
coriolis/6901471/6901471_BRtraj.nc,,,,,841,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY,20181122162904
coriolis/6901472/6901472_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM TEMP_NITRATE TEMP_SPECTROPHOTOMETER_NITRATE HUMIDITY_NITRATE UV_INTENSITY_DARK_NITRATE FIT_ERROR_NITRATE UV_INTENSITY_NITRATE NITRATE,20200701113454
coriolis/6901473/6901473_BRtraj.nc,,,,,836,IF,PRES CP660 C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM PPOX_DOXY,20201217094542
coriolis/6901474/6901474_BRtraj.nc,,,,,836,IF,PRES CP660 C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM TEMP_NITRATE TEMP_SPECTROPHOTOMETER_NITRATE HUMIDITY_NITRATE UV_INTENSITY_DARK_NITRATE FIT_ERROR_NITRATE UV_INTENSITY_NITRATE NITRATE,20201127224502
coriolis/6901475/6901475_BRtraj.nc,,,,,836,IF,PRES RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20201211140858
coriolis/6901476/6901476_BRtraj.nc,,,,,841,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY,20200519154121
coriolis/6901480/6901480_BRtraj.nc,,,,,836,IF,PRES RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20191002110021
coriolis/6901481/6901481_BRtraj.nc,,,,,836,IF,PRES RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20191002110840
coriolis/6901482/6901482_BRtraj.nc,,,,,836,IF,PRES RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20191002112325
coriolis/6901483/6901483_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM TEMP_NITRATE TEMP_SPECTROPHOTOMETER_NITRATE HUMIDITY_NITRATE UV_INTENSITY_DARK_NITRATE FIT_ERROR_NITRATE UV_INTENSITY_NITRATE NITRATE,20200703193020
coriolis/6901484/6901484_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM TEMP_NITRATE TEMP_SPECTROPHOTOMETER_NITRATE HUMIDITY_NITRATE UV_INTENSITY_DARK_NITRATE FIT_ERROR_NITRATE UV_INTENSITY_NITRATE NITRATE,20201127231645
coriolis/6901485/6901485_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM TEMP_NITRATE TEMP_SPECTROPHOTOMETER_NITRATE HUMIDITY_NITRATE UV_INTENSITY_DARK_NITRATE FIT_ERROR_NITRATE UV_INTENSITY_NITRATE NITRATE,20200702112511
coriolis/6901486/6901486_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20200702131330
coriolis/6901487/6901487_BRtraj.nc,,,,,841,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY,20200513125447
coriolis/6901489/6901489_BRtraj.nc,,,,,836,IF,PRES RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20191002113839
coriolis/6901490/6901490_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM TEMP_NITRATE TEMP_SPECTROPHOTOMETER_NITRATE HUMIDITY_NITRATE UV_INTENSITY_DARK_NITRATE FIT_ERROR_NITRATE UV_INTENSITY_NITRATE NITRATE,20200702131757
coriolis/6901491/6901491_BRtraj.nc,,,,,836,IF,PRES RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20200204094417
coriolis/6901492/6901492_BRtraj.nc,,,,,836,IF,PRES RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20191001134216
coriolis/6901493/6901493_BRtraj.nc,,,,,836,IF,PRES RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20200907070650
coriolis/6901494/6901494_BRtraj.nc,,,,,836,IF,PRES RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20191002123830
coriolis/6901495/6901495_BRtraj.nc,,,,,836,IF,PRES RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20191002130137
coriolis/6901496/6901496_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY CP660 RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20200702134703
coriolis/6901510/6901510_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM TEMP_NITRATE TEMP_SPECTROPHOTOMETER_NITRATE HUMIDITY_NITRATE UV_INTENSITY_DARK_NITRATE FIT_ERROR_NITRATE UV_INTENSITY_NITRATE NITRATE,20200702144038
coriolis/6901511/6901511_BRtraj.nc,,,,,836,IF,PRES RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20201128002444
coriolis/6901512/6901512_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM TEMP_NITRATE TEMP_SPECTROPHOTOMETER_NITRATE HUMIDITY_NITRATE UV_INTENSITY_DARK_NITRATE FIT_ERROR_NITRATE UV_INTENSITY_NITRATE NITRATE,20200702151452
coriolis/6901513/6901513_BRtraj.nc,,,,,836,IF,PRES RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20191002144549
coriolis/6901514/6901514_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM TEMP_NITRATE TEMP_SPECTROPHOTOMETER_NITRATE HUMIDITY_NITRATE UV_INTENSITY_DARK_NITRATE FIT_ERROR_NITRATE UV_INTENSITY_NITRATE NITRATE,20200702152205
coriolis/6901515/6901515_BRtraj.nc,,,,,836,IF,PRES C1PHASE_DOXY C2PHASE_DOXY TEMP_DOXY DOXY RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM TEMP_NITRATE TEMP_SPECTROPHOTOMETER_NITRATE HUMIDITY_NITRATE UV_INTENSITY_DARK_NITRATE FIT_ERROR_NITRATE UV_INTENSITY_NITRATE NITRATE,20201128004023
coriolis/6901516/6901516_BRtraj.nc,,,,,836,IF,PRES RAW_DOWNWELLING_IRRADIANCE380 RAW_DOWNWELLING_IRRADIANCE412 RAW_DOWNWELLING_IRRADIANCE490 RAW_DOWNWELLING_PAR DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR FLUORESCENCE_CHLA BETA_BACKSCATTERING700 FLUORESCENCE_CDOM CHLA BBP700 CDOM,20191002160620
