PLATFORM_CODE,PARAMETER_NAME,START_DATE,END_DATE,QUALITY_CODE,COMMENT,DAC
6901773,PSAL,20190831,,3,DD (20191009): drift,IF
6901775,DOXY,20180617,20180619,4,remove_first_prof_april2019_ap,IF
6901776,BBP700,20140927,,4,drift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,CDOM,20140927,,4,drift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,CHLA,20140927,,4,drift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,CP660,20150305,,4,shift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,DOWNWELLING_PAR,20150305,,4,shift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,DOWN_IRRADIANCE380,20150305,,4,shift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,DOWN_IRRADIANCE412,20150305,,4,shift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,DOWN_IRRADIANCE490,20150305,,4,shift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,DOXY,20140927,,4,drift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,PSAL,20140824,20140825,4,density inversion -/dead_float/MULTI(QC_table_MC.18JAN18_MC.csv),IF
6901826,PSAL,20131010,20170412,3,DD (20200128): fresh bias,IF
6901836,PSAL,20180926,,3,DD (20181121): drift,IF
6901837,PSAL,20160222,20170226,3,DD (20191127): drift or bias,IF
6901837,PSAL,20170226,,4,DD (20191127): hard fresh jump,IF
6901838,PSAL,20160922,,3,CC 20170110 feedback altimetry cls,IF
6901846,PSAL,20160503,,4,DD (20190620): hard jump,IF
6901860,BBP700,20140213,20150207,4,shift/drift/dead_sensor_ogsbio005b,IF
6901860,CDOM,20140213,20150207,4,shift/drift/dead_sensor_ogsbio005b,IF
6901860,CHLA,20140213,20150207,4,shift/drift/dead_sensor_ogsbio005b,IF
6901860,DOWNWELLING_PAR,20140213,20150207,4,shift/drift/dead_sensor_ogsbio005b,IF
6901860,DOWN_IRRADIANCE380,20140213,20150207,4,shift/drift/dead_sensor_ogsbio005b,IF
6901860,DOWN_IRRADIANCE412,20140213,20150207,4,shift/drift/dead_sensor_ogsbio005b,IF
6901860,DOWN_IRRADIANCE490,20140213,20150207,4,shift/drift/dead_sensor_ogsbio005b,IF
6901860,PSAL,20140213,20150207,4,shift/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901860,PSAL,20160922,,3,CC 20170110 feedback altimetry cls,IF
6901860,TEMP,20140213,20150207,4,shift/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901861,BBP700,20150419,,4,dead_prof_may2019_ap,IF
6901862,CDOM,20180227,20180228,4,shift,IF
6901862,PSAL,20161109,20161110,4,sensor_issue_ogsbio003b,IF
6901862,TEMP,20161109,20161110,4,sensor_issue_ogsbio003b,IF
6901863,PSAL,20160426,20160427,4,density inversion -/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901863,PSAL,20161004,20161005,4,density inversion -/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901864,BBP700,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,BBP700,20180318,,4,sensor issue 01oct18 lov,IF
6901864,CDOM,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,CDOM,20180318,,4,sensor issue 01oct18 lov,IF
6901864,CHLA,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,CHLA,20180318,,4,sensor issue 01oct18 lov,IF
6901864,DOWNWELLING_PAR,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,DOWN_IRRADIANCE380,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,DOWN_IRRADIANCE412,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,DOWN_IRRADIANCE490,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,PSAL,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,PSAL,20171019,20171020,4,density inversion/(QC_table_MC.18JAN18_MC.csv),IF
6901864,PSAL,20180318,,3,VB 20180518 shift,IF
6901864,TEMP,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901865,BBP700,20150324,,4,drift/dead_float/(QC_table_MC.JUL18),IF
6901865,CDOM,20150324,,4,drift/dead_float/(QC_table_MC.JUL18),IF
6901865,CHLA,20150324,,4,drift/dead_float/(QC_table_MC.JUL18),IF
6901885,PSAL,20190101,20190725,3,DD (20190308): drift,IF
6901885,PSAL,20190725,,4,DD (20190903): hard jump,IF
6901889,PSAL,20160901,,3,CL 20170106,IF
6901982,PSAL,20150809,,4,CC 20201006 Minmax alert,IF
6902021,DOXY,20150922,,4,vracape 20200616,IF
6902602,PSAL,20150908,,4,DD (20191211): drift (OWC),IF
6902653,PSAL,20180627,,3,DD: drift,IF
6902656,PSAL,20180901,,3,DD: drift (OW method),IF
6902658,PSAL,20190818,,3,DD (202001128): bias,IF
6902659,PSAL,20180404,,3,DD (202001128): drift,IF
6902660,PSAL,20160402,20161011,3,DD (20190214): hard drift OW method,IF
6902660,PSAL,20161011,,4,CL 20161005,IF
6902661,PSAL,20160922,,3,CC 20170110 feedback altimetry cls,IF
6902667,BBP700,20160709,20160710,4,sensor_issue_takapm009b,IF
6902667,BBP700,20160810,,4,shift/dead_float/(QC_table_MC.JUL18),IF
6902667,CDOM,20160709,20160710,4,sensor_issue_takapm009b,IF
6902667,CDOM,20160810,,4,shift/dead_float/(QC_table_MC.JUL18),IF
6902667,CHLA,20160709,20160710,4,sensor_issue_takapm009b,IF
6902667,CHLA,20160810,,4,shift/dead_float/(QC_table_MC.JUL18),IF
6902667,DOXY,20161009,20161010,4,sensor_issue_takapm009b,IF
6902668,BBP700,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,BBP700,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,BBP700,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,BBP700,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,BBP700,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,CDOM,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,CDOM,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,CDOM,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,CDOM,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,CDOM,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,CHLA,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,CHLA,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,CHLA,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,CHLA,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,CHLA,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,DOWNWELLING_PAR,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,DOWNWELLING_PAR,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,DOWNWELLING_PAR,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,DOWNWELLING_PAR,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,DOWNWELLING_PAR,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE380,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE380,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE380,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE380,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE380,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE412,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE412,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE412,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE412,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE412,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE490,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE490,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE490,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE490,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,DOWN_IRRADIANCE490,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,DOXY,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,DOXY,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,DOXY,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,DOXY,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,DOXY,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,PSAL,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,PSAL,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,PSAL,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,PSAL,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,PSAL,20160725,20160727,4,sensor_issue_takapm014b,IF
6902668,TEMP,20160713,20160714,4,sensor_issue_takapm014b,IF
6902668,TEMP,20160714,20160715,4,sensor_issue_takapm014b,IF
6902668,TEMP,20160719,20160720,4,sensor_issue_takapm014b,IF
6902668,TEMP,20160720,20160721,4,sensor_issue_takapm014b,IF
6902668,TEMP,20160725,20160727,4,sensor_issue_takapm014b,IF
6902674,PSAL,20191112,,3,DD (20200128): drift,IF
6902675,PSAL,20190107,,3,DD: bias,IF
6902676,PSAL,20161021,,3,CL 20170705,IF
6902690,PSAL,20180901,,3,DD: drift,IF
6902693,PSAL,20170814,,3,CP 20170825,IF
6902700,DOXY,20151106,20160117,4,sensor_issue_lovbio016d,IF
6902703,PSAL,20180322,20180723,3,VB 20180515 shift,IF
6902703,PSAL,20180724,,4,DD: out of order (OW method),IF
6902711,PSAL,20181101,,3,DD (20181115): drift (OW method),IF
6902715,PSAL,20200708,,3,CC 20201007 Minmax alert,IF
6902726,PSAL,20181209,,4,DD (20190607): hard drifting,IF
6902732,BBP700,20180401,,4,sensor issue 01oct18 lov,IF
6902732,CDOM,20180401,,4,sensor issue 01oct18 lov,IF
6902732,CHLA,20180401,,4,sensor issue 01oct18 lov,IF
6902734,BBP700,20170721,20170722,4,spike profile/(QC_table_MC.JUL18),IF
6902734,BBP700,20171120,,4,sensor issue 01oct18 lov,IF
6902734,CDOM,20171120,,4,sensor issue 01oct18 lov,IF
6902734,CHLA,20171120,,4,sensor issue 01oct18 lov,IF
6902734,PSAL,20171223,,3,CC 20180314 Derive,IF
6902736,BBP700,20190427,,4,AP_LOV_DEC_2019,IF
6902736,PSAL,20170810,20181203,3,DD (20190820): drift,IF
6902736,PSAL,20181203,,4,DD (20190602): hard drift,IF
6902742,BBP700,20161021,20161023,4,sensor_issue_lovapm002a,IF
6902742,BBP700,20161112,20161118,4,sensor_issue_lovapm002a,IF
6902742,BBP700,20161202,20161211,4,sensor_issue_lovapm002a,IF
6902742,CDOM,20161021,20161023,4,sensor_issue_lovapm002a,IF
6902742,CDOM,20161112,20161118,4,sensor_issue_lovapm002a,IF
6902742,CDOM,20161202,20161211,4,sensor_issue_lovapm002a,IF
6902742,CHLA,20161021,20161023,4,sensor_issue_lovapm002a,IF
6902742,CHLA,20161112,20161118,4,sensor_issue_lovapm002a,IF
6902742,CHLA,20161202,20161211,4,sensor_issue_lovapm002a,IF
6902742,CHLA,20170315,20170316,4,one data Bbp_audit_V0,IF
6902742,PSAL,20161101,20161102,4,density inversion +/dead_float/MULTI(QC_table_MC.18JAN18_MC.csv),IF
6902746,PSAL,20190223,,4,DD (20200123): hard drift (OWC from C.Cabanes),IF
6902757,PSAL,20190604,,4,DD (20200123): hard drift (OWC from C.Cabanes),IF
6902761,PSAL,20200626,,4,CC 20201006 Minmax alert,IF
6902779,PSAL,20201027,,3,CC 20201203 Minmax alert,IF
6902797,PSAL,20201106,,3,CC 20201203 Minmax alert,IF
6902799,DOXY,20200113,,4,vracape 20200616,IF
6902801,DOXY,20170719,,4,vracape 20200616 sensor issue,IF
6902809,PSAL,20200911,,3,CC 20201123 Minmax alert,IF
6902818,PSAL,20181112,,3,CC (18/05/2020) : demande du LOPS (Cecile C.),IF
6902827,BBP700,20200312,20200318,4,sensor problem Bbp_audit_V0,IF
6902827,CDOM,20170101,,4,shift QC_table_MC.JUL18,IF
6902827,PSAL,20180303,,3,DD (20190308): drift ,IF
6902828,CP660,20170707,20170708,4,sensor_issue,IF
6902828,CP660,20170910,20170911,4,sensor_issue,IF
6902828,DOXY,20170523,20170527,4,remove_first_prof_april2019_ap,IF
6902855,PSAL,20190829,,3,DD (20200128): drift,IF
6902874,PSAL,20181022,20181024,4,DD (20200203): first fresh  cycles,IF
6902874,PSAL,20191223,,4,DD (20200128): hard fresh jump,IF
6902879,DOXY,20170101,20171209,4,CTD_descent_pump_off,IF
6902879,PH_IN_SITU_FREE,20170101,20171209,4,CTD_descent_pump_off,IF
6902879,PH_IN_SITU_TOTAL,20170101,20171209,4,CTD_descent_pump_off,IF
6902880,DOXY,20180816,20180817,4,shift_lovbio111b,IF
6902898,BBP700,20181031,20181101,4,spike_profile_lovbio015e,IF
6902898,CDOM,20181027,20181029,4,sensor_shift_lovbio015e,IF
6902898,CDOM,20181031,20181101,4,sensor_shift_lovbio015e,IF
6902898,CDOM,20181102,20181103,4,sensor_shift_lovbio015e,IF
6902898,CDOM,20181125,20181126,4,sensor_shift_lovbio015e,IF
6902898,CDOM,20181127,20181128,4,sensor_shift_lovbio015e,IF
6902898,CDOM,20200415,,4, sensor_issue_APJUN20,IF
6902901,DOXY,20181204,20181207,4,remove_first_prof_april2019_ap,IF
6902902,BBP700,20200401,,4,drift_biofooling_APJUN20 ,IF
6902902,CDOM,20200401,,4,drift_biofooling_APJUN20 ,IF
6902902,CHLA,20200401,,4,drift_biofooling_APJUN20 ,IF
6902903,BBP700,20190510,20190511,4,AP_LOV_DEC_2019,IF
6902903,BBP700,20191117,20191118,4,AP_LOV_DEC_2019,IF
6902903,DOXY,20180622,20180624,4,remove_first_prof_april2019_ap,IF
6902904,BBP700,20200917,20200918,4,noisy profil Bbp_audit_V0,IF
6902904,DOXY,20181021,20181023,4,remove_first_prof_april2019_ap,IF
6902905,DOXY,20190222,20190223,4,prof_issue_april2019_ap,IF
6902907,BBP700,20190131,20190202,4, dead_prof_may2019_ap,IF
6902907,CDOM,20181011,,4,shift_lovbio114b,IF
6902908,BBP700,20181031,20181101,4,spike_profile_lovbio115b,IF
6902921,PSAL,20191127,,3,DD (20200128): drift,IF
6902922,PSAL,20200923,,3,CC 20201123 Minmax alert,IF
6902946,PSAL,20200312,,4,CC 20201006 Minmax alert,IF
6902947,PSAL,20200504,,3,CC 20201103 Minmax alert,IF
6903014,PSAL,20201014,,4,CC 20201027 Minmax alert,IF
6903026,DOXY,20200318,20200319,4,shift,IF
6903026,PH_IN_SITU_TOTAL,20200318,20200319,4,shift,IF
6903175,PSAL,20160229,,3,DD (20191211): drift (OWC),IF
6903197,NITRATE,20161003,20161004,4,sensor_issue_ogsbio006d,IF
6903197,NITRATE,20161212,20161218,4,sensor_issue_ogsbio006d,IF
6903198,PSAL,20170607,,4,CL 20170612,IF
6903199,PSAL,20161023,,3,CL 20170106,IF
6903203,DOXY,20161208,20161210,4,CS sensor issues,IF
6903203,DOXY,20170508,,4,CS sensor issues,IF
6903204,PSAL,20170909,,3,CP 20171005 Derive,IF
6903221,PSAL,20170615,,3,DD (20200128): drift,IF
6903224,PSAL,20180919,20190122,3,DD: drift,IF
6903224,PSAL,20190122,,4,DD: hard jump,IF
6903235,BBP700,20180512,,4,dead_prof_may2019_ap,IF
6903235,CHLA,20180101,20180326,4,AP_LOV_DEC_2019,IF
6903238,PSAL,20191108,,3,DD (20200128): drift,IF
6903252,PSAL,20190619,20191116,4,DD (20200310): first cycles with very fresh values,IF
6903253,PSAL,20190210,,4,DD (20190514): very fresh values,IF
6903260,PSAL,20191116,20191216,3,DD (20200309): fast salty drift,IF
6903260,PSAL,20191216,,4,DD (20200309): fast salty drift,IF
6903276,PSAL,20180519,20180710,3,DD (20181121): drift,IF
6903276,PSAL,20180710,,4,DD (20181121): hard drift,IF
7900076,DOXY,20050216,,3,VB 20200511 old Apex floats Doxy profiles have to be DM by a specialist,IF
7900085,PSAL,20061212,20070224,4,DD (20190206): bias,IF
7900095,DOXY,20050313,,3,VB 20200511 old Apex floats Doxy profiles have to be DM by a specialist,IF
7900132,DOXY,20061012,,3,VB 20200511 old Apex floats Doxy profiles have to be DM by a specialist,IF
7900133,DOXY,20061016,,3,VB 20200511 old Apex floats Doxy profiles have to be DM by a specialist,IF
7900516,PSAL,20190918,,3,DD (20200128): rapid drift; 20200618 VB update start_date,IF
7900591,PSAL,20140220,20140221,4,sensor_issue_basbio001d,IF
7900591,TEMP,20140220,20140221,4,sensor_issue_basbio001d,IF
7900592,BBP532,20131225,20131226,4,anomaly +/dead_float/(QC_table_MC.JUL18),IF
7900592,BBP700,20131225,20131226,4,anomaly +/dead_float/(QC_table_MC.JUL18),IF
7900592,PSAL,20131225,20131226,4,density inversion -/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
7900592,TEMP,20131225,20131226,4,anomaly +/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
7900594,PSAL,20160830,,3,DD (20191211): drift,IF
2902141,PSAL,20180511,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902147,PSAL,20190908,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902148,PSAL,20180417,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902149,PSAL,20190313,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902151,PSAL,20190205,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902152,PSAL,20161220,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902162,PSAL,20170609,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902163,PSAL,20180615,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902165,PSAL,20180319,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902166,PSAL,20171230,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902168,PSAL,20180621,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902169,PSAL,20171015,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902170,PSAL,20150202,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902175,PSAL,20161116,,4,salty drift and wreckage,IN
2902188,PSAL,20180624,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902198,PSAL,20161220,,4,hard salty drift,IN
2902203,PSAL,20170522,,4,hard drift and wreckage,IN
2902206,PSAL,20180323,,4,fresh offset and completely wreckage,IN
2902219,PSAL,20190321,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902220,PSAL,20190918,,4,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,IN
2902232,PSAL,20180509,,4,jump 4 PSU with a correction,IN
2902233,PSAL,20180208,,4,salty drift and wreckage,IN
2902239,PSAL,20171025,,4,fresh offset and probably biofouled,IN
2902257,PSAL,20190220,,4,salty jump and rapid wreckage,IN
1902078,PSAL,20191013,,4,sensor problem,JA
2900616,PRES,20060226,20060302,4,on surface,JA
2900616,PSAL,20060226,20060302,4,on surface,JA
2900616,TEMP,20060226,20060302,4,on surface,JA
2900731,PSAL,20080611,20080617,3,fresh offset,JA
2900941,PSAL,20090119,,3,fresh offset,JA
2900942,PSAL,20090119,,3,salty drift,JA
2901040,PRES,20111121,,4,pressure sensor problem,JA
2901040,PSAL,20111121,,4,pressure sensor problem,JA
2901040,TEMP,20111121,,4,pressure sensor problem,JA
2901682,PRES,20120523,,3,salty temp drift,JA
2901682,PSAL,20120523,,3,salty drift,JA
2901682,TEMP,20120523,,3,temp drift,JA
2902416,PSAL,20141002,,4,sensor problem,JA
2902417,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902418,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902420,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902421,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902431,DOXY,20110509,,4,sensor problem,JA
2902431,PSAL,20110509,,4,sensor problem,JA
2902498,PSAL,20140328,,4,sensor problem,JA
2902501,PSAL,20140928,,4,sensor problem,JA
2902503,PSAL,20140415,,4,sensor problem,JA
2902505,PSAL,20140323,,4,sensor problem,JA
2902505,TEMP,20140323,,3,sensor problem,JA
2902532,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902533,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902534,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902535,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
2902536,PRES,20151009,20160924,4,sensor problem,JA
2902536,PSAL,20151009,20160924,4,sensor problem,JA
2902536,TEMP,20151009,20160924,4,sensor problem,JA
2902537,PSAL,20170824,,4,sensor problem,JA
2902945,PSAL,20160727,,3,salty drift,JA
2902951,PSAL,20160409,,4,salty drift,JA
2902965,PSAL,20160206,,4,sensor problem,JA
2902965,TEMP,20160611,,3,temp drift,JA
2902975,PSAL,20161216,20170619,3,salty drift,JA
2902975,PSAL,20170620,,4,salty drift,JA
2902982,PSAL,20181022,,3,salty drift,JA
2902985,PSAL,20171115,,4,salty drift,JA
2902986,PRES,20161002,,4,sensor problem,JA
2902986,PSAL,20161002,,4,sensor problem,JA
2902986,TEMP,20161002,,4,sensor problem,JA
2902995,PSAL,20181007,,4,salty drift,JA
2902999,PSAL,20171211,,4,fresh drift,JA
2903005,PRES,20180203,,3,RBR sensor,JA
2903005,PSAL,20180203,,3,RBR sensor,JA
2903005,TEMP,20180203,,3,RBR sensor,JA
2903177,PSAL,20170927,,4,salty drift,JA
2903178,PSAL,20180410,,4,salty drift,JA
2903179,PSAL,20180411,,4,salty drift,JA
2903180,PSAL,20170914,20171018,3,salty drift,JA
2903180,PSAL,20171019,,4,salty drift,JA
2903181,PSAL,20170916,20170930,3,salty drift,JA
2903181,PSAL,20171001,,4,salty drift,JA
2903182,PSAL,20180512,,4,salty drift,JA
2903183,PSAL,20171031,20180108,3,salty drift,JA
2903183,PSAL,20180109,,4,salty drift,JA
2903184,PSAL,20171109,20171113,3,salty drift,JA
2903184,PSAL,20171114,,4,salty drift,JA
2903185,PSAL,20180124,20180217,3,salty drift,JA
2903185,PSAL,20180218,,4,salty drift,JA
2903186,PSAL,20170821,20170915,3,salty drift,JA
2903186,PSAL,20170916,20180707,4,salty drift,JA
2903186,PSAL,20180708,,4,fresh drift,JA
2903187,PSAL,20180619,,4,salty drift,JA
2903188,PSAL,20180619,,4,salty drift,JA
2903190,PSAL,20180917,,4,salty drift,JA
2903191,PSAL,20181224,,4,salty drift,JA
2903203,PSAL,20170905,,4,salty drift,JA
2903207,PSAL,20190705,,4,sensor problem,JA
2903214,PSAL,20190309,,4,salty drift,JA
2903217,PSAL,20180709,,4,fresh drift,JA
2903222,PSAL,20181031,,4,sensor problem,JA
2903327,PRES,20180203,,3,RBR sensor,JA
2903327,PSAL,20180203,,3,RBR sensor,JA
2903327,TEMP,20180203,,3,RBR sensor,JA
2903333,PSAL,20190910,,4,salty drift,JA
2903341,PSAL,20200611,,4,salty drift,JA
2903394,PSAL,20200721,,4,salty drift,JA
2903612,PSAL,20200304,20200323,3,salty drift,JA
2903612,PSAL,20200324,,4,salty drift,JA
4902138,PSAL,20170910,,4,sensor problem,JA
4902148,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
4902149,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
4902253,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
4902365,PSAL,20180708,,4,sensor problem,JA
4902367,PSAL,20190222,20190402,3,sensor problem,JA
4902367,PSAL,20190403,,4,sensor problem,JA
4902368,PSAL,20170802,20180606,4,sensor problem,JA
4902369,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
4902374,PSAL,20170721,20170731,4,sensor problem,JA
4902374,PSAL,20181113,,4,sensor problem,JA
4902375,PSAL,20200603,,4,salty drift,JA
5901581,PRES,20090305,,4,wrong value,JA
5901581,PSAL,20090305,,4,wrong value,JA
5901581,TEMP,20090305,,4,wrong value,JA
5904933,PSAL,20191019,,4,sensor problem,JA
5904934,PSAL,20171124,,4,sensor problem,JA
5904935,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
5905051,PSAL,20190928,,2,maybe poor sensor performance; reason SBE sensor serial # in 6000-7100,JA
5905231,PSAL,20200323,,4,salty drift,JA
2900434,PRES,20071129,20090422,4,salinity drift,KM
2900434,PSAL,20071129,20090422,4,salinity drift,KM
2900434,TEMP,20071129,20090422,4,salinity drift,KM
2900440,PRES,20131028,20140424,4,sensor drift,KM
2900440,PSAL,20131028,20140424,4,sensor drift,KM
2900440,TEMP,20131028,20140424,4,sensor drift,KM
2900441,PRES,20121203,20130401,4,sensor drift,KM
2900441,PSAL,20121203,20130401,4,sensor drift,KM
2900441,TEMP,20121203,20130401,4,sensor drift,KM
2900635,PRES,20101010,20110418,4,salinity drift,KM
2900635,PSAL,20101010,20110418,4,salinity drift,KM
2900635,TEMP,20101010,20110418,4,salinity drift,KM
2900638,PRES,20140903,20141015,4,sensor drift,KM
2900638,PSAL,20140903,20141015,4,sensor drift,KM
2900638,TEMP,20140903,20141015,4,sensor drift,KM
2900890,PRES,20090116,20110615,4,sensor problem,KM
2900890,PSAL,20090116,20110615,4,sensor problem,KM
2900890,TEMP,20090116,20110615,4,sensor problem,KM
2900603,PRES,20060717,,3,hit bottom and bad data after returned ,KO
2900603,PSAL,20060717,,3,hit bottom and bad data after returned ,KO
2900603,TEMP,20060717,,3,hit bottom and bad data after returned ,KO
2901204,PRES,20101022,,3,hit bottom and bad data after returned ,KO
2901204,PSAL,20101022,,3,hit bottom and bad data after returned ,KO
2901204,TEMP,20101022,,3,hit bottom and bad data after returned ,KO
2901209,PRES,20121001,,3,hit bottom and bad data after returned ,KO
2901209,PSAL,20121001,,3,hit bottom and bad data after returned ,KO
2901209,TEMP,20121001,,3,hit bottom and bad data after returned ,KO
4901108,PRES,20090907,,4,TNPD problem,ME
4901108,PSAL,20090907,,4,TNPD problem,ME
4901108,TEMP,20090907,,4,TNPD problem,ME
4901188,PSAL,20161101,,2,Salinity drift,ME
4901772,PSAL,20180131,,3,Salinity drift,ME
4901774,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901777,PSAL,20170111,,3,Salinity drift,ME
4901779,PSAL,20190517,,3,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901780,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
4901784,PSAL,20181220,,3,Salinity drift; SBE sensor serial # in 6000-7100,ME
4901786,PSAL,20180919,,2,possible poor sensor performance; reason SBE sensor serial # in 6000-7100,ME
